;center_point;envelope
2788;POINT (-40.59457878368355 -20.34767977384908);MULTIPOLYGON (((-40.34024991999999 -20.46186124425803, -40.348593 -20.47673799, -40.356414 -20.498013, -40.35832488 -20.51853003, -40.36582404 -20.52044703, -40.37627304 -20.53641204, -40.40023104 -20.57625099, -40.40236908 -20.59601103, -40.40602336745426 -20.60158301, -40.84024991999999 -20.60158301, -40.84024991999999 -20.10158301, -40.34024991999999 -20.10158301, -40.34024991999999 -20.46186124425803)), ((-40.35636108 -20.52363402, -40.35670488 -20.52416304, -40.35732588 -20.52421101, -40.35777408 -20.52412101, -40.357692 -20.52368703, -40.35636108 -20.52363402)), ((-40.38974784 -20.59730604, -40.39005204 -20.59780104, -40.39120404 -20.59856397, -40.39202484 -20.59810101, -40.39205004 -20.59722198, -40.39105716 -20.59675596, -40.38974784 -20.59730604)))
2789;POINT (-40.59024991999999 -19.85158301);POLYGON ((-40.84024991999999 -20.10158301, -40.84024991999999 -19.60158301, -40.34024991999999 -19.60158301, -40.34024991999999 -20.10158301, -40.84024991999999 -20.10158301))
2790;POINT (-40.59024991999999 -19.35158301);POLYGON ((-40.84024991999999 -19.60158301, -40.84024991999999 -19.10158301, -40.34024991999999 -19.10158301, -40.34024991999999 -19.60158301, -40.84024991999999 -19.60158301))
2791;POINT (-40.59024991999999 -18.85158301);POLYGON ((-40.84024991999999 -19.10158301, -40.84024991999999 -18.60158301, -40.34024991999999 -18.60158301, -40.34024991999999 -19.10158301, -40.84024991999999 -19.10158301))
2792;POINT (-40.59024991999999 -18.35158301);POLYGON ((-40.84024991999999 -18.60158301, -40.84024991999999 -18.10158301, -40.34024991999999 -18.10158301, -40.34024991999999 -18.60158301, -40.84024991999999 -18.60158301))
2793;POINT (-40.59024991999999 -17.85158301);POLYGON ((-40.84024991999999 -18.10158301, -40.84024991999999 -17.60158301, -40.34024991999999 -17.60158301, -40.34024991999999 -18.10158301, -40.84024991999999 -18.10158301))
2794;POINT (-40.59024991999999 -17.35158301);POLYGON ((-40.84024991999999 -17.60158301, -40.84024991999999 -17.10158301, -40.34024991999999 -17.10158301, -40.34024991999999 -17.60158301, -40.84024991999999 -17.60158301))
2795;POINT (-40.59024991999999 -16.85158301);POLYGON ((-40.84024991999999 -17.10158301, -40.84024991999999 -16.60158301, -40.34024991999999 -16.60158301, -40.34024991999999 -17.10158301, -40.84024991999999 -17.10158301))
2796;POINT (-40.59024991999999 -16.35158301);POLYGON ((-40.84024991999999 -16.60158301, -40.84024991999999 -16.10158301, -40.34024991999999 -16.10158301, -40.34024991999999 -16.60158301, -40.84024991999999 -16.60158301))
2797;POINT (-40.59024991999999 -15.85158301);POLYGON ((-40.84024991999999 -16.10158301, -40.84024991999999 -15.60158301, -40.34024991999999 -15.60158301, -40.34024991999999 -16.10158301, -40.84024991999999 -16.10158301))
2798;POINT (-40.59024991999999 -15.35158301);POLYGON ((-40.84024991999999 -15.60158301, -40.84024991999999 -15.10158301, -40.34024991999999 -15.10158301, -40.34024991999999 -15.60158301, -40.84024991999999 -15.60158301))
2799;POINT (-40.59024991999999 -14.85158301);POLYGON ((-40.84024991999999 -15.10158301, -40.84024991999999 -14.60158301, -40.34024991999999 -14.60158301, -40.34024991999999 -15.10158301, -40.84024991999999 -15.10158301))
2800;POINT (-40.59024991999999 -14.35158301);POLYGON ((-40.84024991999999 -14.60158301, -40.84024991999999 -14.10158301, -40.34024991999999 -14.10158301, -40.34024991999999 -14.60158301, -40.84024991999999 -14.60158301))
2801;POINT (-40.59024991999999 -13.85158301);POLYGON ((-40.84024991999999 -14.10158301, -40.84024991999999 -13.60158301, -40.34024991999999 -13.60158301, -40.34024991999999 -14.10158301, -40.84024991999999 -14.10158301))
2802;POINT (-40.59024991999999 -13.35158301);POLYGON ((-40.84024991999999 -13.60158301, -40.84024991999999 -13.10158301, -40.34024991999999 -13.10158301, -40.34024991999999 -13.60158301, -40.84024991999999 -13.60158301))
2803;POINT (-40.59024991999999 -12.85158301);POLYGON ((-40.84024991999999 -13.10158301, -40.84024991999999 -12.60158301, -40.34024991999999 -12.60158301, -40.34024991999999 -13.10158301, -40.84024991999999 -13.10158301))
2804;POINT (-40.59024991999999 -12.35158301);POLYGON ((-40.84024991999999 -12.60158301, -40.84024991999999 -12.10158301, -40.34024991999999 -12.10158301, -40.34024991999999 -12.60158301, -40.84024991999999 -12.60158301))
2805;POINT (-40.59024991999999 -11.85158301);POLYGON ((-40.84024991999999 -12.10158301, -40.84024991999999 -11.60158301, -40.34024991999999 -11.60158301, -40.34024991999999 -12.10158301, -40.84024991999999 -12.10158301))
2806;POINT (-40.59024991999999 -11.35158301);POLYGON ((-40.84024991999999 -11.60158301, -40.84024991999999 -11.10158301, -40.34024991999999 -11.10158301, -40.34024991999999 -11.60158301, -40.84024991999999 -11.60158301))
2807;POINT (-40.59024991999999 -10.85158301);POLYGON ((-40.84024991999999 -11.10158301, -40.84024991999999 -10.60158301, -40.34024991999999 -10.60158301, -40.34024991999999 -11.10158301, -40.84024991999999 -11.10158301))
2808;POINT (-40.59024991999999 -10.35158301);POLYGON ((-40.84024991999999 -10.60158301, -40.84024991999999 -10.10158301, -40.34024991999999 -10.10158301, -40.34024991999999 -10.60158301, -40.84024991999999 -10.60158301))
2809;POINT (-40.59024991999999 -9.851583009999999);POLYGON ((-40.84024991999999 -10.10158301, -40.84024991999999 -9.601583009999999, -40.34024991999999 -9.601583009999999, -40.34024991999999 -10.10158301, -40.84024991999999 -10.10158301))
2810;POINT (-40.59024991999999 -9.351583009999999);POLYGON ((-40.84024991999999 -9.601583009999999, -40.84024991999999 -9.101583009999999, -40.34024991999999 -9.101583009999999, -40.34024991999999 -9.601583009999999, -40.84024991999999 -9.601583009999999))
2811;POINT (-40.59024991999999 -8.851583009999999);POLYGON ((-40.84024991999999 -9.101583009999999, -40.84024991999999 -8.601583009999999, -40.34024991999999 -8.601583009999999, -40.34024991999999 -9.101583009999999, -40.84024991999999 -9.101583009999999))
2812;POINT (-40.59024991999999 -8.351583009999999);POLYGON ((-40.84024991999999 -8.601583009999999, -40.84024991999999 -8.101583009999999, -40.34024991999999 -8.101583009999999, -40.34024991999999 -8.601583009999999, -40.84024991999999 -8.601583009999999))
2813;POINT (-40.59024991999999 -7.851583009999999);POLYGON ((-40.84024991999999 -8.101583009999999, -40.84024991999999 -7.601583009999999, -40.34024991999999 -7.601583009999999, -40.34024991999999 -8.101583009999999, -40.84024991999999 -8.101583009999999))
2814;POINT (-40.59024991999999 -7.351583009999999);POLYGON ((-40.84024991999999 -7.601583009999999, -40.84024991999999 -7.101583009999999, -40.34024991999999 -7.101583009999999, -40.34024991999999 -7.601583009999999, -40.84024991999999 -7.601583009999999))
2815;POINT (-40.59024991999999 -6.851583009999999);POLYGON ((-40.84024991999999 -7.101583009999999, -40.84024991999999 -6.601583009999999, -40.34024991999999 -6.601583009999999, -40.34024991999999 -7.101583009999999, -40.84024991999999 -7.101583009999999))
2816;POINT (-40.59024991999999 -6.351583009999999);POLYGON ((-40.84024991999999 -6.601583009999999, -40.84024991999999 -6.101583009999999, -40.34024991999999 -6.101583009999999, -40.34024991999999 -6.601583009999999, -40.84024991999999 -6.601583009999999))
2817;POINT (-40.59024991999999 -5.851583009999999);POLYGON ((-40.84024991999999 -6.101583009999999, -40.84024991999999 -5.601583009999999, -40.34024991999999 -5.601583009999999, -40.34024991999999 -6.101583009999999, -40.84024991999999 -6.101583009999999))
2818;POINT (-40.59024991999999 -5.351583009999999);POLYGON ((-40.84024991999999 -5.601583009999999, -40.84024991999999 -5.101583009999999, -40.34024991999999 -5.101583009999999, -40.34024991999999 -5.601583009999999, -40.84024991999999 -5.601583009999999))
2819;POINT (-40.59024991999999 -4.851583009999999);POLYGON ((-40.84024991999999 -5.101583009999999, -40.84024991999999 -4.601583009999999, -40.34024991999999 -4.601583009999999, -40.34024991999999 -5.101583009999999, -40.84024991999999 -5.101583009999999))
2820;POINT (-40.59024991999999 -4.351583009999999);POLYGON ((-40.84024991999999 -4.601583009999999, -40.84024991999999 -4.101583009999999, -40.34024991999999 -4.101583009999999, -40.34024991999999 -4.601583009999999, -40.84024991999999 -4.601583009999999))
2821;POINT (-40.59024991999999 -3.851583009999999);POLYGON ((-40.84024991999999 -4.101583009999999, -40.84024991999999 -3.601583009999999, -40.34024991999999 -3.601583009999999, -40.34024991999999 -4.101583009999999, -40.84024991999999 -4.101583009999999))
2822;POINT (-40.59024991999999 -3.351583009999999);POLYGON ((-40.84024991999999 -3.601583009999999, -40.84024991999999 -3.101583009999999, -40.34024991999999 -3.101583009999999, -40.34024991999999 -3.601583009999999, -40.84024991999999 -3.601583009999999))
2823;POINT (-40.57799071724629 -2.965740282212552);POLYGON ((-40.84024991999999 -2.882801192990645, -40.82961996 -2.87683704, -40.815396 -2.877048, -40.79473308 -2.86890201, -40.77572508 -2.85375303, -40.75958916 -2.84977098, -40.71435984 -2.851164, -40.69040508 -2.85096096, -40.67151084 -2.84672304, -40.64506992 -2.84969097, -40.59186912 -2.84339997, -40.57353288 -2.83742001, -40.56292512 -2.82859299, -40.533318 -2.81769696, -40.519395 -2.80226304, -40.52044692 -2.79061398, -40.499289 -2.78403201, -40.45464288 -2.80383696, -40.43553696 -2.81089701, -40.40471016 -2.81365002, -40.37189616 -2.80990899, -40.35353904 -2.80800504, -40.34024991999999 -2.807036759971248, -40.34024991999999 -3.101583009999999, -40.84024991999999 -3.101583009999999, -40.84024991999999 -2.882801192990645))
2824;POINT (-40.27701671648556 -20.21679983374776);MULTIPOLYGON (((-40.17131631495396 -20.10158301, -40.17097296 -20.10988602, -40.18364712 -20.15422902, -40.18431096 -20.17440504, -40.19006412 -20.18356704, -40.19235516 -20.20179996, -40.19740596 -20.21635098, -40.21278984 -20.23930098, -40.22940708 -20.25817704, -40.23847908 -20.28019599, -40.23709704 -20.28900897, -40.25008908 -20.29459599, -40.25355516 -20.28897504, -40.25045988 -20.27952, -40.25606904 -20.26788804, -40.26128508 -20.26591002, -40.28554512 -20.27685897, -40.29165 -20.28526101, -40.28919408 -20.29346199, -40.28421708 -20.29404996, -40.291281 -20.301264, -40.27867596 -20.29808304, -40.276935 -20.30033403, -40.28293404 -20.30468301, -40.29177312 -20.30535504, -40.29090084 -20.30802102, -40.27988988 -20.30687802, -40.27681584 -20.31055002, -40.28828688 -20.31384699, -40.28919408 -20.32326603, -40.28361804 -20.32458903, -40.27587696 -20.31976503, -40.273695 -20.32487298, -40.26874392 -20.32448499, -40.27046184 -20.32991001, -40.27491216 -20.32987698, -40.27454496 -20.33376696, -40.27699008 -20.33217999, -40.28193684 -20.33590599, -40.28479704 -20.35234503, -40.29629508 -20.36072403, -40.30946892 -20.38097898, -40.32225792 -20.41014204, -40.32311508 -20.42214804, -40.32016704 -20.42605098, -40.34024991999999 -20.46186124425803, -40.34024991999999 -20.10158301, -40.17131631495396 -20.10158301)), ((-40.25053296 -20.35098396, -40.25062584 -20.35151298, -40.25112696 -20.35195803, -40.25173608 -20.35199097, -40.25187288 -20.35125999, -40.25150712 -20.35073403, -40.25053296 -20.35098396)), ((-40.25248488 -20.35314702, -40.25320992 -20.35369701, -40.25378916 -20.35337499, -40.25393316 -20.35308996, -40.25379492 -20.35262196, -40.25347488 -20.352456, -40.25282508 -20.35253799, -40.25253996 -20.35279602, -40.25248488 -20.35314702)), ((-40.26804696 -20.33120799, -40.26803004 -20.33164602, -40.26833388 -20.33202897, -40.26875004 -20.33220303, -40.26925008 -20.33221599, -40.26944304 -20.33154396, -40.26906288 -20.33092602, -40.26804696 -20.33120799)), ((-40.26815316 -20.32025103, -40.26830904 -20.32091604, -40.26882492 -20.32118901, -40.269357 -20.32125804, -40.26951684 -20.32063497, -40.26911508 -20.32002702, -40.26815316 -20.32025103)), ((-40.27017492 -20.33253702, -40.27048416 -20.33285598, -40.27084992 -20.33308404, -40.27140792 -20.33307297, -40.27162284 -20.332503, -40.27148496 -20.33201097, -40.27119804 -20.33184096, -40.27062708 -20.3319, -40.27028184 -20.33206803, -40.27017492 -20.33253702)), ((-40.27082184 -20.32178499, -40.27189896 -20.32175196, -40.27223592 -20.32082703, -40.27263984 -20.32009497, -40.27224096 -20.31979104, -40.27169412 -20.32008597, -40.27071816 -20.32099101, -40.27082184 -20.32178499)), ((-40.27090284 -20.33421399, -40.27103784 -20.33474697, -40.27153788 -20.33519103, -40.27210704 -20.335221, -40.27229784 -20.33454096, -40.27193388 -20.33398296, -40.271562 -20.33398602, -40.27090284 -20.33421399)), ((-40.27790016 -20.36482902, -40.27880592 -20.36469996, -40.27898412 -20.36440899, -40.27894884 -20.36391804, -40.27857804 -20.36376504, -40.27776984 -20.363904, -40.27790016 -20.36482902)), ((-40.27916988 -20.36265399, -40.27983192 -20.36306601, -40.28055804 -20.36279502, -40.28047992 -20.36212902, -40.28009112 -20.36197296, -40.27948092 -20.36208204, -40.27916988 -20.36265399)), ((-40.28024304 -20.35402002, -40.28104296 -20.35452096, -40.28140404 -20.35435401, -40.28164308 -20.35395198, -40.28155416 -20.35349496, -40.28082984 -20.353329, -40.28024304 -20.35402002)), ((-40.29496416 -20.38095702, -40.29697296 -20.38215996, -40.29782112 -20.38136796, -40.297959 -20.380356, -40.29616692 -20.37946599, -40.29496416 -20.38095702)), ((-40.310514 -20.42058699, -40.31055504 -20.42101998, -40.31122284 -20.42150004, -40.31183088 -20.42126802, -40.31172684 -20.42049501, -40.31124516 -20.42030898, -40.310514 -20.42058699)))
2825;POINT (-40.17184965428714 -19.79942358015527);POLYGON ((-39.84024991999999 -19.65727445968776, -39.87340092 -19.66814604, -39.911265 -19.68654996, -39.93015312 -19.69868196, -39.973266 -19.73088198, -40.00392504 -19.75735899, -40.04577684 -19.801953, -40.05585216 -19.81739601, -40.05739404 -19.83324204, -40.063077 -19.85248503, -40.07857392 -19.87346601, -40.08582108 -19.88260902, -40.08691404 -19.89300096, -40.09152888 -19.89448002, -40.09004604 -19.90027503, -40.09720896 -19.90443798, -40.09870296 -19.91843802, -40.11795612 -19.93149999, -40.13076708 -19.93575096, -40.13928396 -19.94867802, -40.13929296 -19.95555501, -40.13014716 -19.96855902, -40.13647596 -19.96966602, -40.141494 -19.98548802, -40.14667584 -19.98969399, -40.14744084 -20.00635101, -40.15366416 -20.013165, -40.15858716 -20.03809599, -40.18159584 -20.041353, -40.19034888 -20.05607997, -40.17244608 -20.07426303, -40.17131631495396 -20.10158301, -40.34024991999999 -20.10158301, -40.34024991999999 -19.60158301, -39.84024991999999 -19.60158301, -39.84024991999999 -19.65727445968776))
2826;POINT (-40.09024991999999 -19.35158301);POLYGON ((-40.34024991999999 -19.60158301, -40.34024991999999 -19.10158301, -39.84024991999999 -19.10158301, -39.84024991999999 -19.60158301, -40.34024991999999 -19.60158301))
2827;POINT (-40.09024991999999 -18.85158301);POLYGON ((-40.34024991999999 -19.10158301, -40.34024991999999 -18.60158301, -39.84024991999999 -18.60158301, -39.84024991999999 -19.10158301, -40.34024991999999 -19.10158301))
2828;POINT (-40.09024991999999 -18.35158301);POLYGON ((-40.34024991999999 -18.60158301, -40.34024991999999 -18.10158301, -39.84024991999999 -18.10158301, -39.84024991999999 -18.60158301, -40.34024991999999 -18.60158301))
2829;POINT (-40.09024991999999 -17.85158301);POLYGON ((-40.34024991999999 -18.10158301, -40.34024991999999 -17.60158301, -39.84024991999999 -17.60158301, -39.84024991999999 -18.10158301, -40.34024991999999 -18.10158301))
2830;POINT (-40.09024991999999 -17.35158301);POLYGON ((-40.34024991999999 -17.60158301, -40.34024991999999 -17.10158301, -39.84024991999999 -17.10158301, -39.84024991999999 -17.60158301, -40.34024991999999 -17.60158301))
2831;POINT (-40.09024991999999 -16.85158301);POLYGON ((-40.34024991999999 -17.10158301, -40.34024991999999 -16.60158301, -39.84024991999999 -16.60158301, -39.84024991999999 -17.10158301, -40.34024991999999 -17.10158301))
2832;POINT (-40.09024991999999 -16.35158301);POLYGON ((-40.34024991999999 -16.60158301, -40.34024991999999 -16.10158301, -39.84024991999999 -16.10158301, -39.84024991999999 -16.60158301, -40.34024991999999 -16.60158301))
2833;POINT (-40.09024991999999 -15.85158301);POLYGON ((-40.34024991999999 -16.10158301, -40.34024991999999 -15.60158301, -39.84024991999999 -15.60158301, -39.84024991999999 -16.10158301, -40.34024991999999 -16.10158301))
2834;POINT (-40.09024991999999 -15.35158301);POLYGON ((-40.34024991999999 -15.60158301, -40.34024991999999 -15.10158301, -39.84024991999999 -15.10158301, -39.84024991999999 -15.60158301, -40.34024991999999 -15.60158301))
2835;POINT (-40.09024991999999 -14.85158301);POLYGON ((-40.34024991999999 -15.10158301, -40.34024991999999 -14.60158301, -39.84024991999999 -14.60158301, -39.84024991999999 -15.10158301, -40.34024991999999 -15.10158301))
2836;POINT (-40.09024991999999 -14.35158301);POLYGON ((-40.34024991999999 -14.60158301, -40.34024991999999 -14.10158301, -39.84024991999999 -14.10158301, -39.84024991999999 -14.60158301, -40.34024991999999 -14.60158301))
2837;POINT (-40.09024991999999 -13.85158301);POLYGON ((-40.34024991999999 -14.10158301, -40.34024991999999 -13.60158301, -39.84024991999999 -13.60158301, -39.84024991999999 -14.10158301, -40.34024991999999 -14.10158301))
2838;POINT (-40.09024991999999 -13.35158301);POLYGON ((-40.34024991999999 -13.60158301, -40.34024991999999 -13.10158301, -39.84024991999999 -13.10158301, -39.84024991999999 -13.60158301, -40.34024991999999 -13.60158301))
2839;POINT (-40.09024991999999 -12.85158301);POLYGON ((-40.34024991999999 -13.10158301, -40.34024991999999 -12.60158301, -39.84024991999999 -12.60158301, -39.84024991999999 -13.10158301, -40.34024991999999 -13.10158301))
