;center_point;envelope
482;POINT (-38.94199491583685 -3.582235680734189);POLYGON ((-39.10471684 -3.362381854324057, -39.10298904 -3.36585402, -39.08318292 -3.39317604, -39.06610416 -3.40399701, -39.06620496 -3.40147503, -39.06249084 -3.40127901, -39.05278704 -3.40873497, -39.03957216 -3.41087004, -39.02592096 -3.40277499, -39.01611816 -3.40304301, -39.00768408 -3.39607404, -38.99460492 -3.39707502, -38.96607096 -3.41912196, -38.94887412 -3.44269998, -38.93809284 -3.45082203, -38.93376492 -3.463686, -38.93176404 -3.46498398, -38.92095792 -3.48959601, -38.910375 -3.50330598, -38.890926 -3.50477604, -38.86855488 -3.52386396, -38.85324012 -3.53857203, -38.83355316 -3.54578499, -38.81846304 -3.54585798, -38.81187684 -3.54078198, -38.80565496 -3.54756096, -38.76321816 -3.60442899, -38.74485996 -3.61896903, -38.72858112 -3.62381103, -38.70431316 -3.636603, -38.66648616 -3.67427097, -38.65465188 -3.680667, -38.63871216 -3.686994, -38.60854812 -3.68790003, -38.60471684 -3.689418992970066, -38.60471684 -3.698939000000003, -39.10471684 -3.698939000000003, -39.10471684 -3.362381854324057))
483;POINT (-38.41528095708365 -12.8240768514187);POLYGON ((-38.11673791828496 -12.698939, -38.12462316 -12.70631502, -38.17651104 -12.77176302, -38.19714516 -12.78856998, -38.21478192 -12.81555297, -38.23298496 -12.83216598, -38.24756604 -12.85361397, -38.26662588 -12.87089901, -38.27829888 -12.87609498, -38.29523184 -12.89553696, -38.31815412 -12.92509197, -38.34672696 -12.95028603, -38.35701396 -12.95476902, -38.36637504 -12.94918497, -38.379375 -12.95054496, -38.38079088 -12.95330598, -38.39531688 -12.95683902, -38.42459784 -12.97584099, -38.45692296 -13.00428, -38.47215492 -13.01210901, -38.48864796 -13.01418801, -38.49810408 -13.00773303, -38.50165188 -13.00979502, -38.53275984 -13.007286, -38.58285384 -12.99927402, -38.55929112 -12.95382096, -38.55821112 -12.93220899, -38.56179996 -12.91951296, -38.60471684 -12.92850113893638, -38.60471684 -12.698939, -38.11673791828496 -12.698939))
484;POINT (-38.35478336180901 -12.44887240821398);POLYGON ((-38.10471684 -12.68769423198201, -38.11673791828496 -12.698939, -38.60471684 -12.698939, -38.60471684 -12.198939, -38.10471684 -12.198939, -38.10471684 -12.68769423198201))
485;POINT (-38.35471684 -11.948939);POLYGON ((-38.60471684 -12.198939, -38.60471684 -11.698939, -38.10471684 -11.698939, -38.10471684 -12.198939, -38.60471684 -12.198939))
486;POINT (-38.35471684 -11.448939);POLYGON ((-38.60471684 -11.698939, -38.60471684 -11.198939, -38.10471684 -11.198939, -38.10471684 -11.698939, -38.60471684 -11.698939))
487;POINT (-38.35471684 -10.948939);POLYGON ((-38.60471684 -11.198939, -38.60471684 -10.698939, -38.10471684 -10.698939, -38.10471684 -11.198939, -38.60471684 -11.198939))
488;POINT (-38.35471684 -10.448939);POLYGON ((-38.60471684 -10.698939, -38.60471684 -10.198939, -38.10471684 -10.198939, -38.10471684 -10.698939, -38.60471684 -10.698939))
489;POINT (-38.35471684 -9.948939000000003);POLYGON ((-38.60471684 -10.198939, -38.60471684 -9.698939000000003, -38.10471684 -9.698939000000003, -38.10471684 -10.198939, -38.60471684 -10.198939))
490;POINT (-38.35471684 -9.448939000000003);POLYGON ((-38.60471684 -9.698939000000003, -38.60471684 -9.198939000000003, -38.10471684 -9.198939000000003, -38.10471684 -9.698939000000003, -38.60471684 -9.698939000000003))
491;POINT (-38.35471684 -8.948939000000003);POLYGON ((-38.60471684 -9.198939000000003, -38.60471684 -8.698939000000003, -38.10471684 -8.698939000000003, -38.10471684 -9.198939000000003, -38.60471684 -9.198939000000003))
492;POINT (-38.35471684 -8.448939000000003);POLYGON ((-38.60471684 -8.698939000000003, -38.60471684 -8.198939000000003, -38.10471684 -8.198939000000003, -38.10471684 -8.698939000000003, -38.60471684 -8.698939000000003))
493;POINT (-38.35471684 -7.948939000000003);POLYGON ((-38.60471684 -8.198939000000003, -38.60471684 -7.698939000000003, -38.10471684 -7.698939000000003, -38.10471684 -8.198939000000003, -38.60471684 -8.198939000000003))
494;POINT (-38.35471684 -7.448939000000003);POLYGON ((-38.60471684 -7.698939000000003, -38.60471684 -7.198939000000003, -38.10471684 -7.198939000000003, -38.10471684 -7.698939000000003, -38.60471684 -7.698939000000003))
495;POINT (-38.35471684 -6.948939000000003);POLYGON ((-38.60471684 -7.198939000000003, -38.60471684 -6.698939000000003, -38.10471684 -6.698939000000003, -38.10471684 -7.198939000000003, -38.60471684 -7.198939000000003))
496;POINT (-38.35471684 -6.448939000000003);POLYGON ((-38.60471684 -6.698939000000003, -38.60471684 -6.198939000000003, -38.10471684 -6.198939000000003, -38.10471684 -6.698939000000003, -38.60471684 -6.698939000000003))
497;POINT (-38.35471684 -5.948939000000003);POLYGON ((-38.60471684 -6.198939000000003, -38.60471684 -5.698939000000003, -38.10471684 -5.698939000000003, -38.10471684 -6.198939000000003, -38.60471684 -6.198939000000003))
498;POINT (-38.35471684 -5.448939000000003);POLYGON ((-38.60471684 -5.698939000000003, -38.60471684 -5.198939000000003, -38.10471684 -5.198939000000003, -38.10471684 -5.698939000000003, -38.60471684 -5.698939000000003))
499;POINT (-38.35471684 -4.948939000000003);POLYGON ((-38.60471684 -5.198939000000003, -38.60471684 -4.698939000000003, -38.10471684 -4.698939000000003, -38.10471684 -5.198939000000003, -38.60471684 -5.198939000000003))
500;POINT (-38.35471684 -4.448939000000003);POLYGON ((-38.60471684 -4.698939000000003, -38.60471684 -4.198939000000003, -38.10471684 -4.198939000000003, -38.10471684 -4.698939000000003, -38.60471684 -4.698939000000003))
501;POINT (-38.4196725626081 -4.00721600070544);POLYGON ((-38.57156909753978 -3.698939000000003, -38.56851684 -3.70089099, -38.55699288 -3.70557603, -38.54692008 -3.71199501, -38.54126412 -3.71500803, -38.52610092 -3.71998503, -38.51954712 -3.71793501, -38.51094492 -3.71971197, -38.49893604 -3.72485997, -38.48946588 -3.72336498, -38.476935 -3.71913696, -38.47679496 -3.71391399, -38.472597 -3.70797498, -38.47732596 -3.70080603, -38.46626604 -3.71373498, -38.43530892 -3.770496, -38.43045396 -3.77797203, -38.40152004 -3.82338603, -38.36391084 -3.88146996, -38.34285192 -3.90335796, -38.31814584 -3.92592798, -38.30368608 -3.93537897, -38.299608 -3.94138998, -38.30824008 -3.93870996, -38.30154516 -3.94365897, -38.29701816 -3.94293897, -38.29971888 -3.93695604, -38.28932892 -3.941064, -38.27770992 -3.94107804, -38.27091384 -3.94618302, -38.255427 -3.96554103, -38.23156404 -3.99652299, -38.225925 -4.00200903, -38.22252084 -4.00629204, -38.202048 -4.033044, -38.19268584 -4.03909704, -38.17878408 -4.05798903, -38.15339112 -4.09325202, -38.14721388 -4.10125203, -38.117952 -4.14528804, -38.10471684 -4.156523265456111, -38.10471684 -4.198939000000003, -38.60471684 -4.198939000000003, -38.60471684 -3.698939000000003, -38.57156909753978 -3.698939000000003))
502;POINT (-38.59133368621092 -3.695593259256797);POLYGON ((-38.60471684 -3.689418992970066, -38.59495812 -3.69328797, -38.59282404 -3.69115596, -38.57959692 -3.69380502, -38.57156909753978 -3.698939000000003, -38.60471684 -3.698939000000003, -38.60471684 -3.689418992970066))
503;POINT (-37.98530199680233 -12.36653705705176);POLYGON ((-37.75048296047743 -12.198939, -37.76370804 -12.21861402, -37.76120784 -12.22072803, -37.78045884 -12.24995103, -37.83637008 -12.32209602, -37.88196588 -12.38951898, -37.88445204 -12.39346296, -37.89324504 -12.40414398, -37.89672192 -12.40304301, -37.89649404 -12.40822503, -37.91635992 -12.43714203, -37.94390208 -12.47164596, -37.95575112 -12.48871797, -37.95846192 -12.49397802, -37.97326116 -12.51667197, -37.98459 -12.54496896, -38.003697 -12.57689304, -38.00758284 -12.57904098, -38.01759408 -12.58169499, -38.03263812 -12.59483499, -38.044125 -12.61180098, -38.04918912 -12.63450501, -38.05695 -12.63799503, -38.06462088 -12.64952997, -38.07748404 -12.65635197, -38.09123712 -12.67508502, -38.10471684 -12.68769423198201, -38.10471684 -12.198939, -37.75048296047743 -12.198939))
504;POINT (-37.86967635628768 -11.93646630283856);POLYGON ((-37.60471684 -11.94115987899033, -37.61644212 -11.96630802, -37.62212904 -11.99531403, -37.65300912 -12.03884001, -37.67003892 -12.07144197, -37.68573708 -12.09129399, -37.68997104 -12.10755699, -37.69792884 -12.12075396, -37.75048296047743 -12.198939, -38.10471684 -12.198939, -38.10471684 -11.698939, -37.60471684 -11.698939, -37.60471684 -11.94115987899033))
505;POINT (-37.85471684 -11.448939);POLYGON ((-38.10471684 -11.698939, -38.10471684 -11.198939, -37.60471684 -11.198939, -37.60471684 -11.698939, -38.10471684 -11.698939))
506;POINT (-37.85471684 -10.948939);POLYGON ((-38.10471684 -11.198939, -38.10471684 -10.698939, -37.60471684 -10.698939, -37.60471684 -11.198939, -38.10471684 -11.198939))
507;POINT (-37.85471684 -10.448939);POLYGON ((-38.10471684 -10.698939, -38.10471684 -10.198939, -37.60471684 -10.198939, -37.60471684 -10.698939, -38.10471684 -10.698939))
508;POINT (-37.85471684 -9.948939000000003);POLYGON ((-38.10471684 -10.198939, -38.10471684 -9.698939000000003, -37.60471684 -9.698939000000003, -37.60471684 -10.198939, -38.10471684 -10.198939))
509;POINT (-37.85471684 -9.448939000000003);POLYGON ((-38.10471684 -9.698939000000003, -38.10471684 -9.198939000000003, -37.60471684 -9.198939000000003, -37.60471684 -9.698939000000003, -38.10471684 -9.698939000000003))
510;POINT (-37.85471684 -8.948939000000003);POLYGON ((-38.10471684 -9.198939000000003, -38.10471684 -8.698939000000003, -37.60471684 -8.698939000000003, -37.60471684 -9.198939000000003, -38.10471684 -9.198939000000003))
511;POINT (-37.85471684 -8.448939000000003);POLYGON ((-38.10471684 -8.698939000000003, -38.10471684 -8.198939000000003, -37.60471684 -8.198939000000003, -37.60471684 -8.698939000000003, -38.10471684 -8.698939000000003))
512;POINT (-37.85471684 -7.948939000000003);POLYGON ((-38.10471684 -8.198939000000003, -38.10471684 -7.698939000000003, -37.60471684 -7.698939000000003, -37.60471684 -8.198939000000003, -38.10471684 -8.198939000000003))
513;POINT (-37.85471684 -7.448939000000003);POLYGON ((-38.10471684 -7.698939000000003, -38.10471684 -7.198939000000003, -37.60471684 -7.198939000000003, -37.60471684 -7.698939000000003, -38.10471684 -7.698939000000003))
514;POINT (-37.85471684 -6.948939000000003);POLYGON ((-38.10471684 -7.198939000000003, -38.10471684 -6.698939000000003, -37.60471684 -6.698939000000003, -37.60471684 -7.198939000000003, -38.10471684 -7.198939000000003))
515;POINT (-37.85471684 -6.448939000000003);POLYGON ((-38.10471684 -6.698939000000003, -38.10471684 -6.198939000000003, -37.60471684 -6.198939000000003, -37.60471684 -6.698939000000003, -38.10471684 -6.698939000000003))
516;POINT (-37.85471684 -5.948939000000003);POLYGON ((-38.10471684 -6.198939000000003, -38.10471684 -5.698939000000003, -37.60471684 -5.698939000000003, -37.60471684 -6.198939000000003, -38.10471684 -6.198939000000003))
517;POINT (-37.85471684 -5.448939000000003);POLYGON ((-38.10471684 -5.698939000000003, -38.10471684 -5.198939000000003, -37.60471684 -5.198939000000003, -37.60471684 -5.698939000000003, -38.10471684 -5.698939000000003))
518;POINT (-37.85471684 -4.948939000000003);POLYGON ((-38.10471684 -5.198939000000003, -38.10471684 -4.698939000000003, -37.60471684 -4.698939000000003, -37.60471684 -5.198939000000003, -38.10471684 -5.198939000000003))
519;POINT (-37.91113991240422 -4.514711068513762);POLYGON ((-38.0624307804089 -4.198939000000003, -38.04932808 -4.212639, -38.045952 -4.21512696, -38.036934 -4.22251299, -38.01338316 -4.24607499, -37.98921708 -4.26067002, -37.98462996 -4.26656799, -37.95868692 -4.29422103, -37.91604096 -4.33056897, -37.88758692 -4.35346002, -37.85097384 -4.37895099, -37.83533112 -4.38213303, -37.80700704 -4.39811199, -37.79614116 -4.39560504, -37.78558488 -4.39949601, -37.77791508 -4.40313804, -37.76977008 -4.40088804, -37.76347188 -4.42284102, -37.76919516 -4.42598697, -37.75135716 -4.44302397, -37.74282588 -4.47125904, -37.729053 -4.49680797, -37.70555904 -4.52050002, -37.69643196 -4.52710404, -37.68824916 -4.53240999, -37.68413796 -4.53701799, -37.66877496 -4.55581404, -37.65399984 -4.57265502, -37.63988316 -4.58634501, -37.60471684 -4.615268048615268, -37.60471684 -4.698939000000003, -38.10471684 -4.698939000000003, -38.10471684 -4.198939000000003, -38.0624307804089 -4.198939000000003))
520;POINT (-38.09052350265193 -4.184428937329264);POLYGON ((-38.10471684 -4.156523265456111, -38.09557584 -4.16428299, -38.0624307804089 -4.198939000000003, -38.10471684 -4.198939000000003, -38.10471684 -4.156523265456111))
521;POINT (-37.56778553057369 -11.77987048807092);POLYGON ((-37.49108162595672 -11.698939, -37.51479792 -11.74157397, -37.56444984 -11.85479604, -37.60471684 -11.94115987899033, -37.60471684 -11.698939, -37.49108162595672 -11.698939))
522;POINT (-37.46175176086656 -11.40043955357697);POLYGON ((-37.18506610742816 -11.198939, -37.20187116 -11.21730903, -37.26088416 -11.28840597, -37.28088216 -11.31996699, -37.29278196 -11.34459099, -37.31893488 -11.42650197, -37.32531012 -11.43140301, -37.32961104 -11.44466703, -37.34225388 -11.44317699, -37.34688384 -11.447253, -37.34292996 -11.45035197, -37.34582184 -11.46176001, -37.38746196 -11.50370901, -37.41193404 -11.54297502, -37.48991904 -11.69684901, -37.49108162595672 -11.698939, -37.60471684 -11.698939, -37.60471684 -11.198939, -37.18506610742816 -11.198939))
523;POINT (-37.35940538552158 -10.94467844032962);POLYGON ((-37.10471684 -11.06786094428989, -37.130553 -11.10486699, -37.15402788 -11.15149104, -37.15709688 -11.15740296, -37.15151004 -11.16225801, -37.18506610742816 -11.198939, -37.60471684 -11.198939, -37.60471684 -10.698939, -37.10471684 -10.698939, -37.10471684 -11.06786094428989))
524;POINT (-37.35471684 -10.448939);POLYGON ((-37.60471684 -10.698939, -37.60471684 -10.198939, -37.10471684 -10.198939, -37.10471684 -10.698939, -37.60471684 -10.698939))
525;POINT (-37.35471684 -9.948939000000003);POLYGON ((-37.60471684 -10.198939, -37.60471684 -9.698939000000003, -37.10471684 -9.698939000000003, -37.10471684 -10.198939, -37.60471684 -10.198939))
526;POINT (-37.35471684 -9.448939000000003);POLYGON ((-37.60471684 -9.698939000000003, -37.60471684 -9.198939000000003, -37.10471684 -9.198939000000003, -37.10471684 -9.698939000000003, -37.60471684 -9.698939000000003))
527;POINT (-37.35471684 -8.948939000000003);POLYGON ((-37.60471684 -9.198939000000003, -37.60471684 -8.698939000000003, -37.10471684 -8.698939000000003, -37.10471684 -9.198939000000003, -37.60471684 -9.198939000000003))
528;POINT (-37.35471684 -8.448939000000003);POLYGON ((-37.60471684 -8.698939000000003, -37.60471684 -8.198939000000003, -37.10471684 -8.198939000000003, -37.10471684 -8.698939000000003, -37.60471684 -8.698939000000003))
529;POINT (-37.35471684 -7.948939000000003);POLYGON ((-37.60471684 -8.198939000000003, -37.60471684 -7.698939000000003, -37.10471684 -7.698939000000003, -37.10471684 -8.198939000000003, -37.60471684 -8.198939000000003))
530;POINT (-37.35471684 -7.448939000000003);POLYGON ((-37.60471684 -7.698939000000003, -37.60471684 -7.198939000000003, -37.10471684 -7.198939000000003, -37.10471684 -7.698939000000003, -37.60471684 -7.698939000000003))
531;POINT (-37.35471684 -6.948939000000003);POLYGON ((-37.60471684 -7.198939000000003, -37.60471684 -6.698939000000003, -37.10471684 -6.698939000000003, -37.10471684 -7.198939000000003, -37.60471684 -7.198939000000003))
532;POINT (-37.35471684 -6.448939000000003);POLYGON ((-37.60471684 -6.698939000000003, -37.60471684 -6.198939000000003, -37.10471684 -6.198939000000003, -37.10471684 -6.698939000000003, -37.60471684 -6.698939000000003))
533;POINT (-37.35471684 -5.948939000000003);POLYGON ((-37.60471684 -6.198939000000003, -37.60471684 -5.698939000000003, -37.10471684 -5.698939000000003, -37.10471684 -6.198939000000003, -37.60471684 -6.198939000000003))
534;POINT (-37.35471684 -5.448939000000003);POLYGON ((-37.60471684 -5.698939000000003, -37.60471684 -5.198939000000003, -37.10471684 -5.198939000000003, -37.10471684 -5.698939000000003, -37.60471684 -5.698939000000003))
535;POINT (-37.38216580894598 -4.973218872706012);POLYGON ((-37.32915968207096 -4.698939000000003, -37.32484716 -4.70134296, -37.3023 -4.72348296, -37.28685384 -4.74277698, -37.28030796 -4.75415604, -37.266579 -4.79946897, -37.25264592 -4.83133302, -37.256166 -4.837455, -37.25168184 -4.83181299, -37.24485696 -4.843188, -37.22129604 -4.88135403, -37.21014288 -4.894443, -37.18110204 -4.91657796, -37.16679204 -4.93174296, -37.15830792 -4.93444404, -37.13316984 -4.93794099, -37.12007592 -4.931982, -37.10923992 -4.92509196, -37.10471684 -4.924869818693541, -37.10471684 -5.198939000000003, -37.60471684 -5.198939000000003, -37.60471684 -4.698939000000003, -37.32915968207096 -4.698939000000003))
536;POINT (-37.505791061925 -4.671206558998025);POLYGON ((-37.60471684 -4.615268048615268, -37.59261912 -4.62521799, -37.56642012 -4.63898799, -37.540116 -4.64387301, -37.52181288 -4.63831101, -37.49872608 -4.62552102, -37.49097816 -4.62999096, -37.47916296 -4.64430501, -37.41100488 -4.67228502, -37.37652984 -4.68086004, -37.35753408 -4.68907902, -37.35689184 -4.692078, -37.35145584 -4.69175202, -37.35174096 -4.69427301, -37.34161488 -4.69199601, -37.32915968207096 -4.698939000000003, -37.60471684 -4.698939000000003, -37.60471684 -4.615268048615268))
537;POINT (-37.01057615473786 -10.81744150749847);POLYGON ((-36.80010314564481 -10.698939, -36.80785908 -10.70410302, -36.84739392 -10.73831301, -36.85372416 -10.74316203, -36.93715488 -10.83110796, -36.96391188 -10.86427197, -36.99373104 -10.90277298, -37.02592188 -10.94934402, -37.02585312 -10.96367697, -37.05572484 -10.99768797, -37.10471684 -11.06786094428989, -37.10471684 -10.698939, -36.80010314564481 -10.698939))
538;POINT (-36.86350502152984 -10.43881749202367);POLYGON ((-36.60471684 -10.58195224693025, -36.62009712 -10.589013, -36.65762892 -10.61725104, -36.68045112 -10.63341396, -36.72869904 -10.65235104, -36.75619908 -10.669707, -36.80010314564481 -10.698939, -37.10471684 -10.698939, -37.10471684 -10.198939, -36.60471684 -10.198939, -36.60471684 -10.58195224693025))
539;POINT (-36.85471684 -9.948939000000003);POLYGON ((-37.10471684 -10.198939, -37.10471684 -9.698939000000003, -36.60471684 -9.698939000000003, -36.60471684 -10.198939, -37.10471684 -10.198939))
540;POINT (-36.85471684 -9.448939000000003);POLYGON ((-37.10471684 -9.698939000000003, -37.10471684 -9.198939000000003, -36.60471684 -9.198939000000003, -36.60471684 -9.698939000000003, -37.10471684 -9.698939000000003))
