;center_point;envelope
1632;POINT (-35.77685792230828 -7.709959207144458);POLYGON ((-35.74998999999802 -7.72261779439112, -35.75147999999899 -7.723249999999098, -35.76451999999881 -7.724489999998696, -35.7797821933062 -7.737539999998763, -35.79998999999802 -7.737539999998763, -35.79998999999802 -7.687539999998762, -35.74998999999802 -7.687539999998762, -35.74998999999802 -7.72261779439112))
1633;POINT (-35.77498999999801 -7.662539999998763);POLYGON ((-35.79998999999802 -7.687539999998762, -35.79998999999802 -7.637539999998761, -35.74998999999802 -7.637539999998761, -35.74998999999802 -7.687539999998762, -35.79998999999802 -7.687539999998762))
1634;POINT (-35.77498999999801 -7.612539999998762);POLYGON ((-35.79998999999802 -7.637539999998761, -35.79998999999802 -7.587539999998761, -35.74998999999802 -7.587539999998761, -35.74998999999802 -7.637539999998761, -35.79998999999802 -7.637539999998761))
1635;POINT (-35.77498999999801 -7.562539999998759);POLYGON ((-35.79998999999802 -7.587539999998761, -35.79998999999802 -7.53753999999876, -35.74998999999802 -7.53753999999876, -35.74998999999802 -7.587539999998761, -35.79998999999802 -7.587539999998761))
1636;POINT (-35.77498999999801 -7.51253999999876);POLYGON ((-35.79998999999802 -7.53753999999876, -35.79998999999802 -7.487539999998759, -35.74998999999802 -7.487539999998759, -35.74998999999802 -7.53753999999876, -35.79998999999802 -7.53753999999876))
1637;POINT (-35.77498999999801 -7.462539999998759);POLYGON ((-35.79998999999802 -7.487539999998759, -35.79998999999802 -7.437539999998759, -35.74998999999802 -7.437539999998759, -35.74998999999802 -7.487539999998759, -35.79998999999802 -7.487539999998759))
1638;POINT (-35.77498999999801 -7.412539999998758);POLYGON ((-35.79998999999802 -7.437539999998759, -35.79998999999802 -7.387539999998758, -35.74998999999802 -7.387539999998758, -35.74998999999802 -7.437539999998759, -35.79998999999802 -7.437539999998759))
1639;POINT (-35.77498999999801 -7.362539999998758);POLYGON ((-35.79998999999802 -7.387539999998758, -35.79998999999802 -7.337539999998757, -35.74998999999802 -7.337539999998757, -35.74998999999802 -7.387539999998758, -35.79998999999802 -7.387539999998758))
1640;POINT (-35.77498999999801 -7.312539999998757);POLYGON ((-35.79998999999802 -7.337539999998757, -35.79998999999802 -7.287539999998756, -35.74998999999802 -7.287539999998756, -35.74998999999802 -7.337539999998757, -35.79998999999802 -7.337539999998757))
1641;POINT (-35.77498999999801 -7.262539999998756);POLYGON ((-35.79998999999802 -7.287539999998756, -35.79998999999802 -7.237539999998756, -35.74998999999802 -7.237539999998756, -35.74998999999802 -7.287539999998756, -35.79998999999802 -7.287539999998756))
1642;POINT (-35.77498999999801 -7.212539999998755);POLYGON ((-35.79998999999802 -7.237539999998756, -35.79998999999802 -7.187539999998755, -35.74998999999802 -7.187539999998755, -35.74998999999802 -7.237539999998756, -35.79998999999802 -7.237539999998756))
1643;POINT (-35.77498999999801 -7.162539999998755);POLYGON ((-35.79998999999802 -7.187539999998755, -35.79998999999802 -7.137539999998754, -35.74998999999802 -7.137539999998754, -35.74998999999802 -7.187539999998755, -35.79998999999802 -7.187539999998755))
1644;POINT (-35.77498999999801 -7.112539999998754);POLYGON ((-35.79998999999802 -7.137539999998754, -35.79998999999802 -7.087539999998754, -35.74998999999802 -7.087539999998754, -35.74998999999802 -7.137539999998754, -35.79998999999802 -7.137539999998754))
1645;POINT (-35.77498999999801 -7.062539999998753);POLYGON ((-35.79998999999802 -7.087539999998754, -35.79998999999802 -7.037539999998753, -35.74998999999802 -7.037539999998753, -35.74998999999802 -7.087539999998754, -35.79998999999802 -7.087539999998754))
1646;POINT (-35.77498999999801 -7.012539999998753);POLYGON ((-35.79998999999802 -7.037539999998753, -35.79998999999802 -6.987539999998752, -35.74998999999802 -6.987539999998752, -35.74998999999802 -7.037539999998753, -35.79998999999802 -7.037539999998753))
1647;POINT (-35.77498999999801 -6.962539999998753);POLYGON ((-35.79998999999802 -6.987539999998752, -35.79998999999802 -6.937539999998751, -35.74998999999802 -6.937539999998751, -35.74998999999802 -6.987539999998752, -35.79998999999802 -6.987539999998752))
1648;POINT (-35.77498999999801 -6.91253999999875);POLYGON ((-35.79998999999802 -6.937539999998751, -35.79998999999802 -6.887539999998751, -35.74998999999802 -6.887539999998751, -35.74998999999802 -6.937539999998751, -35.79998999999802 -6.937539999998751))
1649;POINT (-35.77498999999801 -6.86253999999875);POLYGON ((-35.79998999999802 -6.887539999998751, -35.79998999999802 -6.83753999999875, -35.74998999999802 -6.83753999999875, -35.74998999999802 -6.887539999998751, -35.79998999999802 -6.887539999998751))
1650;POINT (-35.77498999999801 -6.812539999998749);POLYGON ((-35.79998999999802 -6.83753999999875, -35.79998999999802 -6.787539999998749, -35.74998999999802 -6.787539999998749, -35.74998999999802 -6.83753999999875, -35.79998999999802 -6.83753999999875))
1651;POINT (-35.77498999999801 -6.76253999999875);POLYGON ((-35.79998999999802 -6.787539999998749, -35.79998999999802 -6.737539999998749, -35.74998999999802 -6.737539999998749, -35.74998999999802 -6.787539999998749, -35.79998999999802 -6.787539999998749))
1652;POINT (-35.77498999999801 -6.712539999998749);POLYGON ((-35.79998999999802 -6.737539999998749, -35.79998999999802 -6.687539999998748, -35.74998999999802 -6.687539999998748, -35.74998999999802 -6.737539999998749, -35.79998999999802 -6.737539999998749))
1653;POINT (-35.77498999999801 -6.662539999998748);POLYGON ((-35.79998999999802 -6.687539999998748, -35.79998999999802 -6.637539999998747, -35.74998999999802 -6.637539999998747, -35.74998999999802 -6.687539999998748, -35.79998999999802 -6.687539999998748))
1654;POINT (-35.77498999999801 -6.612539999998746);POLYGON ((-35.79998999999802 -6.637539999998747, -35.79998999999802 -6.587539999998747, -35.74998999999802 -6.587539999998747, -35.74998999999802 -6.637539999998747, -35.79998999999802 -6.637539999998747))
1655;POINT (-35.77498999999801 -6.562539999998746);POLYGON ((-35.79998999999802 -6.587539999998747, -35.79998999999802 -6.537539999998746, -35.74998999999802 -6.537539999998746, -35.74998999999802 -6.587539999998747, -35.79998999999802 -6.587539999998747))
1656;POINT (-35.77498999999801 -6.512539999998745);POLYGON ((-35.79998999999802 -6.537539999998746, -35.79998999999802 -6.487539999998745, -35.74998999999802 -6.487539999998745, -35.74998999999802 -6.537539999998746, -35.79998999999802 -6.537539999998746))
1657;POINT (-35.77065164658636 -6.484445107341376);POLYGON ((-35.79998999999802 -6.484085387718445, -35.78229999999894 -6.483039999999164, -35.77959999999803 -6.482879999997749, -35.77299999999923 -6.482439999997951, -35.74998999999802 -6.478106948050483, -35.74998999999802 -6.487539999998745, -35.79998999999802 -6.487539999998745, -35.79998999999802 -6.484085387718445))
1658;POINT (-35.73001907423915 -7.698984734559446);POLYGON ((-35.69998999999802 -7.69161246608971, -35.70785999999862 -7.696939999997994, -35.71127999999771 -7.704799999997704, -35.72106999999778 -7.70904999999766, -35.73621999999887 -7.709189999997761, -35.74276999999893 -7.71335999999792, -35.74587999999858 -7.720439999999144, -35.74612999999772 -7.720979999998235, -35.74998999999802 -7.72261779439112, -35.74998999999802 -7.687539999998762, -35.69998999999802 -7.687539999998762, -35.69998999999802 -7.69161246608971))
1659;POINT (-35.72498999999802 -7.662539999998763);POLYGON ((-35.74998999999802 -7.687539999998762, -35.74998999999802 -7.637539999998761, -35.69998999999802 -7.637539999998761, -35.69998999999802 -7.687539999998762, -35.74998999999802 -7.687539999998762))
1660;POINT (-35.72498999999802 -7.612539999998762);POLYGON ((-35.74998999999802 -7.637539999998761, -35.74998999999802 -7.587539999998761, -35.69998999999802 -7.587539999998761, -35.69998999999802 -7.637539999998761, -35.74998999999802 -7.637539999998761))
1661;POINT (-35.72498999999802 -7.562539999998759);POLYGON ((-35.74998999999802 -7.587539999998761, -35.74998999999802 -7.53753999999876, -35.69998999999802 -7.53753999999876, -35.69998999999802 -7.587539999998761, -35.74998999999802 -7.587539999998761))
1662;POINT (-35.72498999999802 -7.51253999999876);POLYGON ((-35.74998999999802 -7.53753999999876, -35.74998999999802 -7.487539999998759, -35.69998999999802 -7.487539999998759, -35.69998999999802 -7.53753999999876, -35.74998999999802 -7.53753999999876))
1663;POINT (-35.72498999999802 -7.462539999998759);POLYGON ((-35.74998999999802 -7.487539999998759, -35.74998999999802 -7.437539999998759, -35.69998999999802 -7.437539999998759, -35.69998999999802 -7.487539999998759, -35.74998999999802 -7.487539999998759))
1664;POINT (-35.72498999999802 -7.412539999998758);POLYGON ((-35.74998999999802 -7.437539999998759, -35.74998999999802 -7.387539999998758, -35.69998999999802 -7.387539999998758, -35.69998999999802 -7.437539999998759, -35.74998999999802 -7.437539999998759))
1665;POINT (-35.72498999999802 -7.362539999998758);POLYGON ((-35.74998999999802 -7.387539999998758, -35.74998999999802 -7.337539999998757, -35.69998999999802 -7.337539999998757, -35.69998999999802 -7.387539999998758, -35.74998999999802 -7.387539999998758))
1666;POINT (-35.72498999999802 -7.312539999998757);POLYGON ((-35.74998999999802 -7.337539999998757, -35.74998999999802 -7.287539999998756, -35.69998999999802 -7.287539999998756, -35.69998999999802 -7.337539999998757, -35.74998999999802 -7.337539999998757))
1667;POINT (-35.72498999999802 -7.262539999998756);POLYGON ((-35.74998999999802 -7.287539999998756, -35.74998999999802 -7.237539999998756, -35.69998999999802 -7.237539999998756, -35.69998999999802 -7.287539999998756, -35.74998999999802 -7.287539999998756))
1668;POINT (-35.72498999999802 -7.212539999998755);POLYGON ((-35.74998999999802 -7.237539999998756, -35.74998999999802 -7.187539999998755, -35.69998999999802 -7.187539999998755, -35.69998999999802 -7.237539999998756, -35.74998999999802 -7.237539999998756))
1669;POINT (-35.72498999999802 -7.162539999998755);POLYGON ((-35.74998999999802 -7.187539999998755, -35.74998999999802 -7.137539999998754, -35.69998999999802 -7.137539999998754, -35.69998999999802 -7.187539999998755, -35.74998999999802 -7.187539999998755))
1670;POINT (-35.72498999999802 -7.112539999998754);POLYGON ((-35.74998999999802 -7.137539999998754, -35.74998999999802 -7.087539999998754, -35.69998999999802 -7.087539999998754, -35.69998999999802 -7.137539999998754, -35.74998999999802 -7.137539999998754))
1671;POINT (-35.72498999999802 -7.062539999998753);POLYGON ((-35.74998999999802 -7.087539999998754, -35.74998999999802 -7.037539999998753, -35.69998999999802 -7.037539999998753, -35.69998999999802 -7.087539999998754, -35.74998999999802 -7.087539999998754))
1672;POINT (-35.72498999999802 -7.012539999998753);POLYGON ((-35.74998999999802 -7.037539999998753, -35.74998999999802 -6.987539999998752, -35.69998999999802 -6.987539999998752, -35.69998999999802 -7.037539999998753, -35.74998999999802 -7.037539999998753))
1673;POINT (-35.72498999999802 -6.962539999998753);POLYGON ((-35.74998999999802 -6.987539999998752, -35.74998999999802 -6.937539999998751, -35.69998999999802 -6.937539999998751, -35.69998999999802 -6.987539999998752, -35.74998999999802 -6.987539999998752))
1674;POINT (-35.72498999999802 -6.91253999999875);POLYGON ((-35.74998999999802 -6.937539999998751, -35.74998999999802 -6.887539999998751, -35.69998999999802 -6.887539999998751, -35.69998999999802 -6.937539999998751, -35.74998999999802 -6.937539999998751))
1675;POINT (-35.72498999999802 -6.86253999999875);POLYGON ((-35.74998999999802 -6.887539999998751, -35.74998999999802 -6.83753999999875, -35.69998999999802 -6.83753999999875, -35.69998999999802 -6.887539999998751, -35.74998999999802 -6.887539999998751))
1676;POINT (-35.72498999999802 -6.812539999998749);POLYGON ((-35.74998999999802 -6.83753999999875, -35.74998999999802 -6.787539999998749, -35.69998999999802 -6.787539999998749, -35.69998999999802 -6.83753999999875, -35.74998999999802 -6.83753999999875))
1677;POINT (-35.72498999999802 -6.76253999999875);POLYGON ((-35.74998999999802 -6.787539999998749, -35.74998999999802 -6.737539999998749, -35.69998999999802 -6.737539999998749, -35.69998999999802 -6.787539999998749, -35.74998999999802 -6.787539999998749))
1678;POINT (-35.72498999999802 -6.712539999998749);POLYGON ((-35.74998999999802 -6.737539999998749, -35.74998999999802 -6.687539999998748, -35.69998999999802 -6.687539999998748, -35.69998999999802 -6.737539999998749, -35.74998999999802 -6.737539999998749))
1679;POINT (-35.72498999999802 -6.662539999998748);POLYGON ((-35.74998999999802 -6.687539999998748, -35.74998999999802 -6.637539999998747, -35.69998999999802 -6.637539999998747, -35.69998999999802 -6.687539999998748, -35.74998999999802 -6.687539999998748))
1680;POINT (-35.72498999999802 -6.612539999998746);POLYGON ((-35.74998999999802 -6.637539999998747, -35.74998999999802 -6.587539999998747, -35.69998999999802 -6.587539999998747, -35.69998999999802 -6.637539999998747, -35.74998999999802 -6.637539999998747))
1681;POINT (-35.72498999999802 -6.562539999998746);POLYGON ((-35.74998999999802 -6.587539999998747, -35.74998999999802 -6.537539999998746, -35.69998999999802 -6.537539999998746, -35.69998999999802 -6.587539999998747, -35.74998999999802 -6.587539999998747))
1682;POINT (-35.72498999999802 -6.512539999998745);POLYGON ((-35.74998999999802 -6.537539999998746, -35.74998999999802 -6.487539999998745, -35.69998999999802 -6.487539999998745, -35.69998999999802 -6.537539999998746, -35.74998999999802 -6.537539999998746))
1683;POINT (-35.72242847101882 -6.479171019128854);POLYGON ((-35.74998999999802 -6.478106948050483, -35.74989999999889 -6.478089999998701, -35.74322999999822 -6.473479999998744, -35.74082999999882 -6.475899999997637, -35.72585999999865 -6.469209999999293, -35.72152999999889 -6.471269999998185, -35.71093 -6.470689999998285, -35.69998999999802 -6.46383159021164, -35.69998999999802 -6.487539999998745, -35.74998999999802 -6.487539999998745, -35.74998999999802 -6.478106948050483))
1684;POINT (-35.67500295873851 -7.692924605538519);POLYGON ((-35.64998999999803 -7.694277162292027, -35.65522999999848 -7.696639999998297, -35.65723999999864 -7.696779999998398, -35.65856999999778 -7.696819999999207, -35.67482999999811 -7.699769999999262, -35.67485999999917 -7.699779999999009, -35.68056999999862 -7.699929999998858, -35.69338999999854 -7.699369999998453, -35.69502999999895 -7.693559999997888, -35.69974999999795 -7.69144999999844, -35.69998999999802 -7.69161246608971, -35.69998999999802 -7.687539999998762, -35.64998999999803 -7.687539999998762, -35.64998999999803 -7.694277162292027))
1685;POINT (-35.67498999999802 -7.662539999998763);POLYGON ((-35.69998999999802 -7.687539999998762, -35.69998999999802 -7.637539999998761, -35.64998999999803 -7.637539999998761, -35.64998999999803 -7.687539999998762, -35.69998999999802 -7.687539999998762))
1686;POINT (-35.67498999999802 -7.612539999998762);POLYGON ((-35.69998999999802 -7.637539999998761, -35.69998999999802 -7.587539999998761, -35.64998999999803 -7.587539999998761, -35.64998999999803 -7.637539999998761, -35.69998999999802 -7.637539999998761))
1687;POINT (-35.67498999999802 -7.562539999998759);POLYGON ((-35.69998999999802 -7.587539999998761, -35.69998999999802 -7.53753999999876, -35.64998999999803 -7.53753999999876, -35.64998999999803 -7.587539999998761, -35.69998999999802 -7.587539999998761))
1688;POINT (-35.67498999999802 -7.51253999999876);POLYGON ((-35.69998999999802 -7.53753999999876, -35.69998999999802 -7.487539999998759, -35.64998999999803 -7.487539999998759, -35.64998999999803 -7.53753999999876, -35.69998999999802 -7.53753999999876))
1689;POINT (-35.67498999999802 -7.462539999998759);POLYGON ((-35.69998999999802 -7.487539999998759, -35.69998999999802 -7.437539999998759, -35.64998999999803 -7.437539999998759, -35.64998999999803 -7.487539999998759, -35.69998999999802 -7.487539999998759))
1690;POINT (-35.67498999999802 -7.412539999998758);POLYGON ((-35.69998999999802 -7.437539999998759, -35.69998999999802 -7.387539999998758, -35.64998999999803 -7.387539999998758, -35.64998999999803 -7.437539999998759, -35.69998999999802 -7.437539999998759))
